"","""HOSTILE DETECTED.""","","「敵対存在を検出」"
"","""Ha huhuhu huh huh.""","","「ハッ、フフフッ、フフ、フフッ」"
"","""Had a nice little place out innawoods until my dumb shit friends had the nerve to die on me.  Place turned into a mess in a hurry.""","","「最高の大親友が目の前で死ぬまでは、森の中で結構楽しく暮らしていたのに。この場所はもう滅茶苦茶だ。」"
"","""Hai!""","","「へい！」"
"","""Halt!  You have violated the law.  Pay your fine or come with me.""","","「止まりなさい！あなたは法律違反を犯しています。罰金を支払うか、署までご同行願います」"
"","""Have seen a zombie making its kin raise even despite damage that normally would take them down, the air around it shimmered like around that hole in the air we've seen creatures coming through back home""","","「普通なら動かなくなるほどのダメージを負ったゾンビを復活させるゾンビを見た。復活しつつあるゾンビも似たような感じだったが、そいつの周囲の空気は揺らめいていた」"
"","""He From Beyond The Veil carries the mantle of all that is grim yet necessary.  That he has answered our calls confirms the nature of our purpose.  No matter the cost, no matter what we must do, for the strength and safety of this world.  And in turn, of worlds beyond.""","","「帳の彼方の神は、恐ろしくも不可欠なあらゆるものを覆い隠す。神が我らの呼びかけに答えたのは、我らの目的の本質を確かめるためである。この世界、そして異なる世界の存続と安寧のため、あらゆる犠牲を厭わず、すべきことを成す。」"
"","""Hellmouth?  Hellmouth to ~what?""","","「地獄の門？何を突っ込んでやればいいんだ？」"
"","""Hello!""","","「よう！」"
"","""Help a guy out, would ya?""","","「なあ、助けてくれるんだろ？」"
"","""Help!  I can't swim!""","","「助けて！泳げないんだ！」"
"","""Henheenugh""","","「ヘヘヘェグフフ」"
"","""Hey you!""","","「やあキミ！」"
"","""Hey!  Im looking for some butter.  Got any?""","","「ねぇ！バター探してるんだけど、持ってない？」"
"","""Hey, this isn't fair!  I was only in the cult for the free robes and after-ritual donuts!  I didn't sign up for ANY of this!""","","「おい、卑怯だぞ！ゆったりローブと儀式の後のドーナツのためだけに入団したのに！契約なんてしてない！」"
"","""Hi!""","","「やぁ！」"
"","""Hmmm, my fish bone comb makes my fur stink a bit. Should I get a human bone one instead?""","","「ふぅむ、魚の骨の櫛は、毛皮が臭くなってどうも好かぬ。人間の骨で作るべきかの？」"
"","""How much do people need to tell you to leave things how they are?""","","「放っておけと何度言われても分からぬのか？」"
"","""How much more of this can you take?""","","(あとどれだけ耐えればいいんだ？)"
"","""Hreeeeeeeech!""","","ヒィイイイーッ！"
"","""Humans are icky when they move, but nowadays they tend to carry a lot of useful parts.""","","「人間は動きが鈍いけど、最近は色々と使えるパーツを持ってるんだよね」"
"","""I AM DODAK BEESMASHER, SLAYER OF YOUR MOM, WHO VANISHED LIKE SMOKE UNDER MY WRATH!""","","「私はドダック、ハチを殺す者にしてお前の母親を殺す者。あいつは私の怒りによって煙のように消し飛ばされた」"
"","""I SEEE YOUUU""","","「見 て い る よ」"
"","""I am Cyberguard 47.  I can comprehend over 74 languages, and shoot speakers of every one of them.""","","「私の名前はサイバーガード47です。私は74以上の言語を理解し、それらの話者を殺害できます」"
"","""I am a god!  How could you kill a god?""","","「儂は神であるぞ！神を殺すとは何事か？」"
"","""I am a guard cyborg, model T-1000B, serial number 467AlphaEpsilon954GammaZulu415BetaAlphaAlpha.""","","「私は警備用サイボーグです。型番はT-1000B、シリアルナンバーは467αε954γz415βααです」"
"","""I am gonna drink some sake after that one.""","","「一仕事終わったら酒でも飲むか」"
"","""I am hopeful that this letter is received without issue.  I assure you that we are in no danger.  They grasp at shadows, blind to the truth.  We have greater threats to be vigilant about.""","","「手紙を無事に受け取ってくれていると良いのだが。私たちは危険な存在ではない。彼らは虚を掴み、真実を見ていない。私たちはより大きな脅威を警戒している」"
"","""I am that which is grim yet necessary, for there is no life without death...""  You cast %s!","","%sの呪文を詠唱しました！「我は厳格にして必然、死に至らぬ生は無し...」"
"","""I am that which lies beneath, splitting continents with but a word...""  You cast %s!","","%sの呪文を詠唱しました！「我は地の底に潜む者、我が命により地よ裂けよ...」"
"","""I am that which protects, offering mercy in troubled times...""  You cast %s!","","%sの呪文を詠唱しました！「我は守護する者、乱れし世に慈悲を...」"
"","""I am that which resides in all living things, the order hidden within chaos...""  You cast %s!","","%sの呪文を詠唱しました！「我は万象に宿る者、秩序は混沌の中にあり...」"
"","""I am that which reveals the wicked, and scourges them with flame...""  You cast %s!","","%sの呪文を詠唱しました！「我は邪悪を暴き炎によって祓う者...」"
"","""I am that which stands defiant, the finite made infinite...""  You cast %s!","","%sの呪文を詠唱しました！「我は反抗する者、有限は無限へ...」"
"","""I could use some help over here.""","","「誰か助けてくれ」"
"","""I detect a sudden rise in hubris in this region.""","","「この地域で傲慢値の急激な上昇を検出しました」"
"","""I didn't expect less.""","","「そんなに期待してなかったさ」"
"","""I fear no venom, whether it be by word or blade...""  You cast %s!","","%sの呪文を詠唱しました！「言の葉の毒、刃の毒、あらゆる毒を阻むべし...」"
"","""I had a dog and his name was BLUUE!""","","「ブルーという名の～犬を飼っていた～！」"
"","""I had no choice.  Better that kid than me anyway, how would he have lived?""","","「仕方がなかったんだ。私よりあの子供を優先したとしても、長くは生きられなかっただろう」"
"","""I have a bicyle-mounted tank cannon.  Your argument is invalid.""","","「こっちは戦車砲を載せた自転車を持ってるんだ。話し合おうったって無駄さ」"
"","""I have this laser cannon turret on my shopping cart.  I push it around and everything dies.  I think I'm gonna toss it in the lake-- this just isn't fair anymore.""","","「ショッピングカートにレーザー砲タレットを搭載した。これを押しているだけで誰もが死ぬ。この車両は湖に沈めようと思う--なんだかフェアじゃない気がするから」"
"","""I hope this human has some lamp oil, haven't tasted it in a while...""","","「この人間が行灯の油を持っておればいいのだが。久しく舐めておらぬ...」"
"","""I just wanna go home now""","","「今すぐ家に帰りたくなってきた」"
"","""I know you know I know you know I know you know I know""","","「アイノウユーノウアイノウユーノウアイノウユーノウアイノウ」"
"","""I never considered myself one of religion-- yet the lightning from my hands and my Many-Tendriled Thralls compel me to believe.""","","「自分の信仰心なんて今まで深く考えてこなかった...しかし、手に灯る光と蔦の使い魔を見れば信じざるを得ない」"
"","""I saw a family of spiders slip out from under this medium boulder and drag my friends down below.  They had some good stuff on them too; I bet it's still down there.""","","「岩場の下からクモの群れが飛び出して、友人を地下に引きずり込んでしまった。だが中には何かいい物があったようだ。まだ地下に置いてあるに違いない」"
